Index;t;Ts;Tr;Value
1615;1615;251.033;250.833;0.353548
1616;1616;250.866;250.667;0.353362
1617;1617;250.699;250.5;0.353171
1618;1618;250.532;250.333;0.352994
1619;1619;250.365;250.167;0.352801
1620;1620;250.198;250;0.352607
1621;1621;250.032;249.833;0.352413
1622;1622;249.865;249.667;0.352199
1623;1623;249.698;249.5;0.352
1624;1624;249.531;249.333;0.351812
1625;1625;249.364;249.167;0.351629
1626;1626;249.197;249;0.351466
1627;1627;249.031;248.833;0.351305
1628;1628;248.864;248.667;0.351143
1629;1629;248.697;248.5;0.350979
1630;1630;248.53;248.333;0.350815
1631;1631;248.363;248.167;0.350673
1632;1632;248.196;248;0.350522
1633;1633;248.03;247.833;0.350368
1634;1634;247.863;247.667;0.350215
1635;1635;247.696;247.5;0.350054
1636;1636;247.529;247.333;0.34989
1637;1637;247.362;247.167;0.349725
1638;1638;247.195;247;0.349561
1639;1639;247.029;246.833;0.349387
1640;1640;246.862;246.667;0.349216
1641;1641;246.695;246.5;0.349045
1642;1642;246.528;246.333;0.348872
1643;1643;246.361;246.167;0.348701
1644;1644;246.195;246;0.348531
1645;1645;246.028;245.833;0.34836
1646;1646;245.861;245.667;0.348187
1647;1647;245.694;245.5;0.348011
1648;1648;245.527;245.333;0.347843
1649;1649;245.36;245.167;0.347684
1650;1650;245.194;245;0.34753
1651;1651;245.027;244.833;0.34739
1652;1652;244.86;244.667;0.347247
1653;1653;244.693;244.5;0.3471
1654;1654;244.526;244.333;0.346954
1655;1655;244.359;244.167;0.346818
1656;1656;244.193;244;0.346675
1657;1657;244.026;243.833;0.346525
1658;1658;243.859;243.667;0.34637
1659;1659;243.692;243.5;0.346204
1660;1660;243.525;243.333;0.346043
1661;1661;243.359;243.167;0.345883
1662;1662;243.192;243;0.345723
1663;1663;243.025;242.833;0.345561
1664;1664;242.858;242.667;0.3454
1665;1665;242.691;242.5;0.34524
1666;1666;242.524;242.333;0.345079
1667;1667;242.358;242.167;0.344917
1668;1668;242.191;242;0.344762
1669;1669;242.024;241.833;0.344615
1670;1670;241.857;241.667;0.344476
1671;1671;241.69;241.5;0.344354
1672;1672;241.524;241.333;0.344233
1673;1673;241.357;241.167;0.34412
1674;1674;241.19;241;0.344005
1675;1675;241.023;240.833;0.343908
1676;1676;240.856;240.667;0.343789
1677;1677;240.69;240.5;0.343669
1678;1678;240.523;240.333;0.343555
1679;1679;240.356;240.167;0.343431
1680;1680;240.189;240;0.343312
1681;1681;240.022;239.833;0.343193
1682;1682;239.856;239.667;0.343072
1683;1683;239.689;239.5;0.342965
1684;1684;239.522;239.333;0.342854
1685;1685;239.355;239.167;0.342734
1686;1686;239.188;239;0.34261
1687;1687;239.022;238.833;0.342496
1688;1688;238.855;238.667;0.342384
1689;1689;238.688;238.5;0.342269
1690;1690;238.521;238.333;0.342154
1691;1691;238.354;238.167;0.342056
1692;1692;238.188;238;0.341955
1693;1693;238.021;237.833;0.341857
1694;1694;237.854;237.667;0.341763
1695;1695;237.687;237.5;0.341671
1696;1696;237.521;237.333;0.341573
1697;1697;237.354;237.167;0.341473
1698;1698;237.187;237;0.341368
1699;1699;237.02;236.833;0.341266
1700;1700;236.853;236.667;0.341151
1701;1701;236.687;236.5;0.341047
1702;1702;236.52;236.333;0.340947
1703;1703;236.353;236.167;0.340843
1704;1704;236.186;236;0.340725
1705;1705;236.019;235.833;0.340607
1706;1706;235.853;235.667;0.34049
1707;1707;235.686;235.5;0.340375
1708;1708;235.519;235.333;0.340244
1709;1709;235.352;235.167;0.340119
1710;1710;235.185;235;0.339987
1711;1711;235.019;234.833;0.339856
1712;1712;234.852;234.667;0.339736
1713;1713;234.685;234.5;0.339621
1714;1714;234.518;234.333;0.339511
1715;1715;234.351;234.167;0.339402
1716;1716;234.185;234;0.339294
1717;1717;234.018;233.833;0.339173
1718;1718;233.851;233.667;0.339051
1719;1719;233.684;233.5;0.338926
1720;1720;233.517;233.333;0.338775
1721;1721;233.351;233.167;0.33863
1722;1722;233.184;233;0.338484
1723;1723;233.017;232.833;0.338329
1724;1724;232.85;232.667;0.338168
1725;1725;232.683;232.5;0.338014
1726;1726;232.516;232.333;0.337865
1727;1727;232.35;232.167;0.337718
1728;1728;232.183;232;0.337588
1729;1729;232.016;231.833;0.337454
1730;1730;231.849;231.667;0.337324
1731;1731;231.682;231.5;0.337194
1732;1732;231.516;231.333;0.337065
1733;1733;231.349;231.167;0.336934
1734;1734;231.182;231;0.336801
1735;1735;231.015;230.833;0.33667
1736;1736;230.848;230.667;0.336533
1737;1737;230.682;230.5;0.33641
1738;1738;230.515;230.333;0.336289
1739;1739;230.348;230.167;0.336174
1740;1740;230.181;230;0.336078
1741;1741;230.014;229.833;0.335966
1742;1742;229.848;229.667;0.335844
1743;1743;229.681;229.5;0.335718
1744;1744;229.514;229.333;0.335581
1745;1745;229.347;229.167;0.33544
1746;1746;229.18;229;0.335299
1747;1747;229.014;228.833;0.335158
1748;1748;228.847;228.667;0.335015
1749;1749;228.68;228.5;0.334881
1750;1750;228.513;228.333;0.334749
1751;1751;228.346;228.167;0.334617
1752;1752;228.18;228;0.334497
1753;1753;228.013;227.833;0.334359
1754;1754;227.846;227.667;0.334215
1755;1755;227.679;227.5;0.334067
1756;1756;227.512;227.333;0.333889
1757;1757;227.346;227.167;0.333725
1758;1758;227.179;227;0.333565
1759;1759;227.012;226.833;0.333404
1760;1760;226.845;226.667;0.33324
1761;1761;226.678;226.5;0.333081
1762;1762;226.511;226.333;0.332919
1763;1763;226.345;226.167;0.332754
1764;1764;226.178;226;0.332599
1765;1765;226.011;225.833;0.332442
1766;1766;225.844;225.667;0.332284
1767;1767;225.677;225.5;0.332131
1768;1768;225.51;225.333;0.331977
1769;1769;225.344;225.167;0.331824
1770;1770;225.177;225;0.331669
1771;1771;225.01;224.833;0.331512
1772;1772;224.843;224.667;0.331357
1773;1773;224.676;224.5;0.331207
1774;1774;224.51;224.333;0.331049
1775;1775;224.343;224.167;0.330888
1776;1776;224.176;224;0.330728
1777;1777;224.009;223.833;0.330569
1778;1778;223.842;223.667;0.330406
1779;1779;223.676;223.5;0.33025
1780;1780;223.509;223.333;0.330099
1781;1781;223.342;223.167;0.329949
1782;1782;223.175;223;0.329795
1783;1783;223.008;222.833;0.329641
1784;1784;222.841;222.667;0.329491
1785;1785;222.675;222.5;0.329346
1786;1786;222.508;222.333;0.329202
1787;1787;222.341;222.167;0.329063
1788;1788;222.174;222;0.328926
1789;1789;222.007;221.833;0.328792
1790;1790;221.841;221.667;0.328648
1791;1791;221.674;221.5;0.328499
1792;1792;221.507;221.333;0.32835
1793;1793;221.34;221.167;0.328195
1794;1794;221.173;221;0.328047
1795;1795;221.007;220.833;0.32791
1796;1796;220.84;220.667;0.327774
1797;1797;220.673;220.5;0.327635
1798;1798;220.506;220.333;0.32749
1799;1799;220.339;220.167;0.327344
1800;1800;220.173;220;0.3272
1801;1801;220.006;219.833;0.327076
1802;1802;219.839;219.667;0.326956
1803;1803;219.672;219.5;0.326835
1804;1804;219.505;219.333;0.326716
1805;1805;219.339;219.167;0.326618
1806;1806;219.172;219;0.326503
1807;1807;219.005;218.833;0.32639
1808;1808;218.838;218.667;0.326283
1809;1809;218.671;218.5;0.326182
1810;1810;218.505;218.333;0.326092
1811;1811;218.338;218.167;0.325998
1812;1812;218.171;218;0.325904
1813;1813;218.004;217.833;0.325815
1814;1814;217.837;217.667;0.325752
1815;1815;217.671;217.5;0.325674
1816;1816;217.504;217.333;0.325597
1817;1817;217.337;217.167;0.325528
1818;1818;217.17;217;0.325475
1819;1819;217.004;216.833;0.325429
1820;1820;216.837;216.667;0.325391
1821;1821;216.67;216.5;0.325347
1822;1822;216.503;216.333;0.325382
1823;1823;216.337;216.167;0.325382
1824;1824;216.17;216;0.325381
1825;1825;216.003;215.833;0.325388
1826;1826;215.837;215.667;0.325405
1827;1827;215.67;215.5;0.325427
1828;1828;215.503;215.333;0.325462
1829;1829;215.336;215.167;0.325514
1830;1830;215.17;215;0.32561
1831;1831;215.003;214.833;0.325699
1832;1832;214.836;214.667;0.325797
1833;1833;214.67;214.5;0.325906
1834;1834;214.503;214.333;0.326069
1835;1835;214.336;214.167;0.326231
1836;1836;214.17;214;0.326402
1837;1837;214.003;213.833;0.326565
1838;1838;213.836;213.667;0.326843
1839;1839;213.67;213.5;0.327086
1840;1840;213.503;213.333;0.327333
1841;1841;213.337;213.167;0.327594
1842;1842;213.17;213;0.327914
1843;1843;213.003;212.833;0.328225
1844;1844;212.837;212.667;0.328575
1845;1845;212.67;212.5;0.328924
1846;1846;212.504;212.333;0.329345
1847;1847;212.337;212.167;0.329752
1848;1848;212.171;212;0.330162
1849;1849;212.004;211.833;0.330604
1850;1850;211.838;211.667;0.331158
1851;1851;211.671;211.5;0.331675
1852;1852;211.505;211.333;0.3322
1853;1853;211.338;211.167;0.33274
1854;1854;211.172;211;0.333351
1855;1855;211.006;210.833;0.333944
1856;1856;210.839;210.667;0.334531
1857;1857;210.673;210.5;0.33513
1858;1858;210.506;210.333;0.335876
1859;1859;210.34;210.167;0.336632
1860;1860;210.174;210;0.337407
1861;1861;210.007;209.833;0.338209
1862;1862;209.841;209.667;0.339086
1863;1863;209.675;209.5;0.339957
1864;1864;209.509;209.333;0.340867
1865;1865;209.342;209.167;0.341869
1866;1866;209.176;209;0.342903
1867;1867;209.01;208.833;0.343981
1868;1868;208.844;208.667;0.345135
1869;1869;208.678;208.5;0.346361
1870;1870;208.512;208.333;0.347684
1871;1871;208.346;208.167;0.34913
1872;1872;208.18;208;0.350724
1873;1873;208.014;207.833;0.352368
1874;1874;207.848;207.667;0.354153
1875;1875;207.682;207.5;0.355965
1876;1876;207.516;207.333;0.357933
1877;1877;207.351;207.167;0.360006
1878;1878;207.185;207;0.362401
1879;1879;207.02;206.833;0.364922
1880;1880;206.854;206.667;0.36762
1881;1881;206.689;206.5;0.37052
1882;1882;206.524;206.333;0.373556
1883;1883;206.359;206.167;0.376896
1884;1884;206.194;206;0.380415
1885;1885;206.029;205.833;0.384314
1886;1886;205.865;205.667;0.388357
1887;1887;205.7;205.5;0.392713
1888;1888;205.536;205.333;0.397254
1889;1889;205.371;205.167;0.402233
1890;1890;205.207;205;0.407522
1891;1891;205.043;204.833;0.413126
1892;1892;204.88;204.667;0.418845
1893;1893;204.716;204.5;0.424858
1894;1894;204.552;204.333;0.431283
1895;1895;204.389;204.167;0.438139
1896;1896;204.226;204;0.44517
1897;1897;204.063;203.833;0.45248
1898;1898;203.9;203.667;0.460013
1899;1899;203.737;203.5;0.468059
1900;1900;203.575;203.333;0.476264
1901;1901;203.412;203.167;0.484684
1902;1902;203.25;203;0.493237
1903;1903;203.087;202.833;0.502118
1904;1904;202.925;202.667;0.511106
1905;1905;202.763;202.5;0.520263
1906;1906;202.601;202.333;0.529542
1907;1907;202.439;202.167;0.53913
1908;1908;202.277;202;0.54877
1909;1909;202.115;201.833;0.558441
1910;1910;201.953;201.667;0.568126
1911;1911;201.791;201.5;0.577809
1912;1912;201.629;201.333;0.58748
1913;1913;201.468;201.167;0.59715
1914;1914;201.306;201;0.606824
1915;1915;201.144;200.833;0.616482
1916;1916;200.982;200.667;0.626106
1917;1917;200.82;200.5;0.635605
1918;1918;200.658;200.333;0.645003
1919;1919;200.495;200.167;0.654108
1920;1920;200.333;200;0.663078
1921;1921;200.171;199.833;0.671826
1922;1922;200.008;199.667;0.680422
1923;1923;199.846;199.5;0.688675
1924;1924;199.683;199.333;0.696769
1925;1925;199.52;199.167;0.704559
1926;1926;199.357;199;0.711989
1927;1927;199.193;198.833;0.719005
1928;1928;199.03;198.667;0.725793
1929;1929;198.866;198.5;0.732073
1930;1930;198.702;198.333;0.737993
1931;1931;198.538;198.167;0.74345
1932;1932;198.374;198;0.748655
1933;1933;198.21;197.833;0.753314
1934;1934;198.045;197.667;0.75761
1935;1935;197.88;197.5;0.76112
1936;1936;197.715;197.333;0.764155
1937;1937;197.549;197.167;0.766768
1938;1938;197.383;197;0.769234
1939;1939;197.217;196.833;0.770563
1940;1940;197.051;196.667;0.771464
1941;1941;196.884;196.5;0.772028
1942;1942;196.718;196.333;0.772181
1943;1943;196.55;196.167;0.771302
1944;1944;196.383;196;0.770174
1945;1945;196.215;195.833;0.768522
1946;1946;196.048;195.667;0.766562
1947;1947;195.879;195.5;0.763753
1948;1948;195.711;195.333;0.760392
1949;1949;195.542;195.167;0.756546
1950;1950;195.373;195;0.752355
1951;1951;195.204;194.833;0.747769
1952;1952;195.034;194.667;0.742291
1953;1953;194.865;194.5;0.736594
1954;1954;194.695;194.333;0.730458
1955;1955;194.525;194.167;0.724154
1956;1956;194.355;194;0.717473
1957;1957;194.185;193.833;0.710351
1958;1958;194.014;193.667;0.702793
1959;1959;193.843;193.5;0.695055
1960;1960;193.673;193.333;0.686902
1961;1961;193.502;193.167;0.678617
1962;1962;193.331;193;0.670153
1963;1963;193.16;192.833;0.661572
1964;1964;192.988;192.667;0.652689
1965;1965;192.817;192.5;0.643698
1966;1966;192.646;192.333;0.634573
1967;1967;192.475;192.167;0.625404
1968;1968;192.303;192;0.616099
1969;1969;192.132;191.833;0.606763
1970;1970;191.96;191.667;0.597395
1971;1971;191.789;191.5;0.588058
1972;1972;191.618;191.333;0.578709
1973;1973;191.446;191.167;0.56936
1974;1974;191.275;191;0.56002
1975;1975;191.103;190.833;0.550694
1976;1976;190.932;190.667;0.541583
1977;1977;190.761;190.5;0.532547
1978;1978;190.59;190.333;0.52363
1979;1979;190.419;190.167;0.514794
1980;1980;190.248;190;0.506193
1981;1981;190.077;189.833;0.497703
1982;1982;189.906;189.667;0.48939
1983;1983;189.735;189.5;0.48121
1984;1984;189.565;189.333;0.47336
1985;1985;189.394;189.167;0.465654
1986;1986;189.224;189;0.458159
1987;1987;189.053;188.833;0.450815
1988;1988;188.883;188.667;0.443847
1989;1989;188.713;188.5;0.437056
1990;1990;188.543;188.333;0.430519
1991;1991;188.373;188.167;0.424158
1992;1992;188.204;188;0.418149
1993;1993;188.034;187.833;0.412306
1994;1994;187.865;187.667;0.406715
1995;1995;187.695;187.5;0.40131
1996;1996;187.526;187.333;0.396309
1997;1997;187.357;187.167;0.391602
1998;1998;187.188;187;0.387061
1999;1999;187.019;186.833;0.382648
2000;2000;186.85;186.667;0.378556
2001;2001;186.682;186.5;0.374748
2002;2002;186.513;186.333;0.37114
2003;2003;186.345;186.167;0.367669
2004;2004;186.177;186;0.364491
2005;2005;186.008;185.833;0.361433
2006;2006;185.84;185.667;0.358555
2007;2007;185.672;185.5;0.355821
2008;2008;185.504;185.333;0.353358
2009;2009;185.336;185.167;0.350983
2010;2010;185.168;185;0.348749
2011;2011;185.001;184.833;0.346622
2012;2012;184.833;184.667;0.344781
2013;2013;184.665;184.5;0.343035
2014;2014;184.498;184.333;0.341339
2015;2015;184.33;184.167;0.339701
2016;2016;184.163;184;0.338191
2017;2017;183.995;183.833;0.336723
2018;2018;183.828;183.667;0.335401
2019;2019;183.661;183.5;0.334131
2020;2020;183.493;183.333;0.332906
2021;2021;183.326;183.167;0.331805
2022;2022;183.159;183;0.33074
2023;2023;182.992;182.833;0.329695
2024;2024;182.824;182.667;0.328676
2025;2025;182.657;182.5;0.327761
2026;2026;182.49;182.333;0.32682
2027;2027;182.323;182.167;0.325963
2028;2028;182.156;182;0.32522
2029;2029;181.989;181.833;0.324687
2030;2030;181.822;181.667;0.324032
2031;2031;181.655;181.5;0.32313
2032;2032;181.487;181.333;0.322235
2033;2033;181.32;181.167;0.321397
2034;2034;181.153;181;0.320565
2035;2035;180.986;180.833;0.319766
2036;2036;180.819;180.667;0.318993
2037;2037;180.652;180.5;0.318339
2038;2038;180.485;180.333;0.31764
2039;2039;180.318;180.167;0.316958
2040;2040;180.151;180;0.316338
2041;2041;179.984;179.833;0.315762
2042;2042;179.817;179.667;0.315176
2043;2043;179.65;179.5;0.314602
2044;2044;179.483;179.333;0.314031
2045;2045;179.316;179.167;0.313514
2046;2046;179.149;179;0.31298
2047;2047;178.982;178.833;0.312452
2048;2048;178.815;178.667;0.311932
2049;2049;178.648;178.5;0.311446
2050;2050;178.481;178.333;0.310955
2051;2051;178.314;178.167;0.310469
2052;2052;178.147;178;0.309988
2053;2053;177.98;177.833;0.309543
2054;2054;177.813;177.667;0.30909
2055;2055;177.646;177.5;0.308641
2056;2056;177.479;177.333;0.308195
2057;2057;177.312;177.167;0.307772
2058;2058;177.145;177;0.307341
2059;2059;176.978;176.833;0.306915
2060;2060;176.811;176.667;0.306493
2061;2061;176.644;176.5;0.30609
2062;2062;176.477;176.333;0.305685
2063;2063;176.311;176.167;0.305283
2064;2064;176.144;176;0.304885
2065;2065;175.977;175.833;0.304508
2066;2066;175.81;175.667;0.304126
2067;2067;175.643;175.5;0.303747
2068;2068;175.476;175.333;0.303374
2069;2069;175.309;175.167;0.303013
2070;2070;175.142;175;0.302647
2071;2071;174.975;174.833;0.302282
2072;2072;174.808;174.667;0.301917
2073;2073;174.641;174.5;0.301554
2074;2074;174.475;174.333;0.301191
2075;2075;174.308;174.167;0.300834
2076;2076;174.141;174;0.30048
2077;2077;173.974;173.833;0.300133
2078;2078;173.807;173.667;0.299789
2079;2079;173.64;173.5;0.299452
2080;2080;173.473;173.333;0.299122
2081;2081;173.306;173.167;0.298819
2082;2082;173.139;173;0.298505
2083;2083;172.973;172.833;0.298187
2084;2084;172.806;172.667;0.297868
2085;2085;172.639;172.5;0.297574
2086;2086;172.472;172.333;0.297273
2087;2087;172.305;172.167;0.296976
2088;2088;172.138;172;0.296681
2089;2089;171.971;171.833;0.296384
2090;2090;171.804;171.667;0.296086
2091;2091;171.638;171.5;0.295788
2092;2092;171.471;171.333;0.295494
2093;2093;171.304;171.167;0.295201
2094;2094;171.137;171;0.29491
2095;2095;170.97;170.833;0.294624
2096;2096;170.803;170.667;0.294341
2097;2097;170.636;170.5;0.294056
2098;2098;170.469;170.333;0.293786
2099;2099;170.303;170.167;0.293512
2100;2100;170.136;170;0.293239
2101;2101;169.969;169.833;0.292966
2102;2102;169.802;169.667;0.292696
2103;2103;169.635;169.5;0.292424
2104;2104;169.468;169.333;0.292153
2105;2105;169.301;169.167;0.291885
2106;2106;169.135;169;0.29162
2107;2107;168.968;168.833;0.291357
2108;2108;168.801;168.667;0.291096
2109;2109;168.634;168.5;0.290836
2110;2110;168.467;168.333;0.290588
2111;2111;168.3;168.167;0.290336
2112;2112;168.134;168;0.290079
2113;2113;167.967;167.833;0.289825
2114;2114;167.8;167.667;0.289579
2115;2115;167.633;167.5;0.289327
2116;2116;167.466;167.333;0.289068
2117;2117;167.299;167.167;0.288812
2118;2118;167.132;167;0.28857
2119;2119;166.966;166.833;0.288342
2120;2120;166.799;166.667;0.288082
2121;2121;166.632;166.5;0.28778
2122;2122;166.465;166.333;0.287681
2123;2123;166.298;166.167;0.287495
2124;2124;166.131;166;0.287288
2125;2125;165.965;165.833;0.287079
2126;2126;165.798;165.667;0.286846
2127;2127;165.631;165.5;0.286617
2128;2128;165.464;165.333;0.286386
2129;2129;165.297;165.167;0.286148
2130;2130;165.13;165;0.285902
2131;2131;164.964;164.833;0.285666
2132;2132;164.797;164.667;0.28543
2133;2133;164.63;164.5;0.285193
2134;2134;164.463;164.333;0.284956
2135;2135;164.296;164.167;0.28472
2136;2136;164.129;164;0.284488
2137;2137;163.963;163.833;0.284256
2138;2138;163.796;163.667;0.28402
2139;2139;163.629;163.5;0.283795
2140;2140;163.462;163.333;0.283583
2141;2141;163.295;163.167;0.283382
2142;2142;163.128;163;0.283188
2143;2143;162.962;162.833;0.282984
2144;2144;162.795;162.667;0.282769
2145;2145;162.628;162.5;0.282551
2146;2146;162.461;162.333;0.282326
2147;2147;162.294;162.167;0.282102
2148;2148;162.127;162;0.281885
2149;2149;161.961;161.833;0.281672
2150;2150;161.794;161.667;0.281454
2151;2151;161.627;161.5;0.281234
2152;2152;161.46;161.333;0.281013
2153;2153;161.293;161.167;0.280792
2154;2154;161.126;161;0.280585
2155;2155;160.96;160.833;0.280374
2156;2156;160.793;160.667;0.280157
2157;2157;160.626;160.5;0.279933
2158;2158;160.459;160.333;0.279706
2159;2159;160.292;160.167;0.279487
2160;2160;160.126;160;0.279268
2161;2161;159.959;159.833;0.279052
2162;2162;159.792;159.667;0.278837
2163;2163;159.625;159.5;0.278629
2164;2164;159.458;159.333;0.278421
2165;2165;159.291;159.167;0.278216
2166;2166;159.125;159;0.278013
2167;2167;158.958;158.833;0.277805
2168;2168;158.791;158.667;0.277599
2169;2169;158.624;158.5;0.277393
2170;2170;158.457;158.333;0.277186
2171;2171;158.29;158.167;0.276983
2172;2172;158.124;158;0.276779
2173;2173;157.957;157.833;0.276576
2174;2174;157.79;157.667;0.27638
2175;2175;157.623;157.5;0.276191
2176;2176;157.456;157.333;0.275992
2177;2177;157.29;157.167;0.275788
2178;2178;157.123;157;0.275583
2179;2179;156.956;156.833;0.275374
2180;2180;156.789;156.667;0.275166
2181;2181;156.622;156.5;0.274955
2182;2182;156.455;156.333;0.274744
2183;2183;156.289;156.167;0.274538
2184;2184;156.122;156;0.274337
2185;2185;155.955;155.833;0.274137
2186;2186;155.788;155.667;0.273936
2187;2187;155.621;155.5;0.273746
2188;2188;155.454;155.333;0.273555
2189;2189;155.288;155.167;0.273362
2190;2190;155.121;155;0.273169
2191;2191;154.954;154.833;0.272981
2192;2192;154.787;154.667;0.272789
2193;2193;154.62;154.5;0.272597
2194;2194;154.454;154.333;0.272405
2195;2195;154.287;154.167;0.272218
2196;2196;154.12;154;0.272028
2197;2197;153.953;153.833;0.271834
2198;2198;153.786;153.667;0.271637
2199;2199;153.62;153.5;0.271449
2200;2200;153.453;153.333;0.271261
2201;2201;153.286;153.167;0.271077
2202;2202;153.119;153;0.270893
2203;2203;152.952;152.833;0.270715
2204;2204;152.786;152.667;0.270532
2205;2205;152.619;152.5;0.270345
2206;2206;152.452;152.333;0.270151
2207;2207;152.285;152.167;0.26995
2208;2208;152.118;152;0.269753
2209;2209;151.951;151.833;0.269559
2210;2210;151.785;151.667;0.269368
2211;2211;151.618;151.5;0.269172
2212;2212;151.451;151.333;0.268982
2213;2213;151.284;151.167;0.268796
2214;2214;151.117;151;0.26861
2215;2215;150.951;150.833;0.268431
2216;2216;150.784;150.667;0.268252
2217;2217;150.617;150.5;0.268075
2218;2218;150.45;150.333;0.267899
2219;2219;150.283;150.167;0.267725
2220;2220;150.117;150;0.267546
2221;2221;149.95;149.833;0.267365
2222;2222;149.783;149.667;0.267181
2223;2223;149.616;149.5;0.266999
2224;2224;149.449;149.333;0.266819
2225;2225;149.282;149.167;0.266641
2226;2226;149.116;149;0.266472
2227;2227;148.949;148.833;0.266306
2228;2228;148.782;148.667;0.26615
2229;2229;148.615;148.5;0.265987
2230;2230;148.448;148.333;0.265814
2231;2231;148.282;148.167;0.265628
2232;2232;148.115;148;0.265442
2233;2233;147.948;147.833;0.265254
2234;2234;147.781;147.667;0.265062
2235;2235;147.614;147.5;0.264864
2236;2236;147.448;147.333;0.264651
2237;2237;147.281;147.167;0.264445
2238;2238;147.114;147;0.264243
2239;2239;146.947;146.833;0.264044
2240;2240;146.78;146.667;0.263859
2241;2241;146.614;146.5;0.263687
2242;2242;146.447;146.333;0.263516
2243;2243;146.28;146.167;0.263341
2244;2244;146.113;146;0.263198
2245;2245;145.946;145.833;0.263038
2246;2246;145.78;145.667;0.262874
2247;2247;145.613;145.5;0.262708
2248;2248;145.446;145.333;0.262543
2249;2249;145.279;145.167;0.262379
2250;2250;145.112;145;0.262211
2251;2251;144.946;144.833;0.262041
2252;2252;144.779;144.667;0.261874
2253;2253;144.612;144.5;0.261706
2254;2254;144.445;144.333;0.261536
2255;2255;144.278;144.167;0.261366
2256;2256;144.112;144;0.261186
2257;2257;143.945;143.833;0.261015
2258;2258;143.778;143.667;0.260858
2259;2259;143.611;143.5;0.260709
2260;2260;143.444;143.333;0.260566
2261;2261;143.278;143.167;0.260411
2262;2262;143.111;143;0.26025
2263;2263;142.944;142.833;0.260089
2264;2264;142.777;142.667;0.259938
2265;2265;142.61;142.5;0.259786
2266;2266;142.444;142.333;0.259631
2267;2267;142.277;142.167;0.259475
2268;2268;142.11;142;0.259322
2269;2269;141.943;141.833;0.259168
2270;2270;141.776;141.667;0.259011
2271;2271;141.61;141.5;0.258851
2272;2272;141.443;141.333;0.25869
2273;2273;141.276;141.167;0.258534
2274;2274;141.109;141;0.258381
2275;2275;140.942;140.833;0.258231
2276;2276;140.776;140.667;0.258077
2277;2277;140.609;140.5;0.257929
2278;2278;140.442;140.333;0.257778
2279;2279;140.275;140.167;0.257625
2280;2280;140.109;140;0.257471
2281;2281;139.942;139.833;0.257313
2282;2282;139.775;139.667;0.257155
2283;2283;139.608;139.5;0.257002
2284;2284;139.441;139.333;0.256849
2285;2285;139.275;139.167;0.2567
2286;2286;139.108;139;0.256547
2287;2287;138.941;138.833;0.256393
2288;2288;138.774;138.667;0.256239
2289;2289;138.607;138.5;0.256091
2290;2290;138.441;138.333;0.255938
2291;2291;138.274;138.167;0.255774
2292;2292;138.107;138;0.255605
2293;2293;137.94;137.833;0.25544
2294;2294;137.773;137.667;0.255275
2295;2295;137.607;137.5;0.255109
2296;2296;137.44;137.333;0.254949
2297;2297;137.273;137.167;0.254785
2298;2298;137.106;137;0.25462
2299;2299;136.939;136.833;0.254456
2300;2300;136.773;136.667;0.254292
2301;2301;136.606;136.5;0.25413
2302;2302;136.439;136.333;0.253978
2303;2303;136.272;136.167;0.253829
2304;2304;136.105;136;0.253674
2305;2305;135.939;135.833;0.253523
2306;2306;135.772;135.667;0.253373
2307;2307;135.605;135.5;0.253225
2308;2308;135.438;135.333;0.253077
2309;2309;135.271;135.167;0.252931
2310;2310;135.105;135;0.252789
2311;2311;134.938;134.833;0.252643
2312;2312;134.771;134.667;0.252499
2313;2313;134.604;134.5;0.252361
2314;2314;134.438;134.333;0.252215
2315;2315;134.271;134.167;0.252065
2316;2316;134.104;134;0.251916
2317;2317;133.937;133.833;0.25176
2318;2318;133.77;133.667;0.251616
2319;2319;133.604;133.5;0.251475
2320;2320;133.437;133.333;0.251337
2321;2321;133.27;133.167;0.25122
2322;2322;133.103;133;0.251097
2323;2323;132.937;132.833;0.250972
2324;2324;132.77;132.667;0.250849
2325;2325;132.603;132.5;0.250734
2326;2326;132.436;132.333;0.250614
2327;2327;132.269;132.167;0.250494
2328;2328;132.103;132;0.250376
2329;2329;131.936;131.833;0.250242
2330;2330;131.769;131.667;0.250114
2331;2331;131.602;131.5;0.24999
2332;2332;131.436;131.333;0.249859
2333;2333;131.269;131.167;0.249719
2334;2334;131.102;131;0.24958
2335;2335;130.935;130.833;0.249445
2336;2336;130.768;130.667;0.249313
2337;2337;130.602;130.5;0.24919
2338;2338;130.435;130.333;0.249072
2339;2339;130.268;130.167;0.248953
2340;2340;130.101;130;0.248835
2341;2341;129.934;129.833;0.248718
2342;2342;129.768;129.667;0.248605
2343;2343;129.601;129.5;0.248482
2344;2344;129.434;129.333;0.248346
2345;2345;129.267;129.167;0.248204
2346;2346;129.101;129;0.248041
2347;2347;128.934;128.833;0.247877
2348;2348;128.767;128.667;0.247694
2349;2349;128.6;128.5;0.247501
2350;2350;128.433;128.333;0.247297
2351;2351;128.267;128.167;0.247104
2352;2352;128.1;128;0.246879
2353;2353;127.933;127.833;0.246617
2354;2354;127.766;127.667;0.246572
2355;2355;127.599;127.5;0.246501
2356;2356;127.433;127.333;0.246411
2357;2357;127.266;127.167;0.246305
2358;2358;127.099;127;0.24619
2359;2359;126.932;126.833;0.24607
2360;2360;126.766;126.667;0.245952
2361;2361;126.599;126.5;0.245835
2362;2362;126.432;126.333;0.245671
2363;2363;126.265;126.167;0.245515
